ID,BILL_SEPT,BILL_AUG,BILL_JULY,BILL_JUNE,BILL_MAY,BILL_APRIL,PAY_SEPT,PAY_AUG,PAY_JULY,PAY_JUNE,PAY_MAY,PAY_APRIL,AGE,SEX,EDUCATION,MARRIAGE,DEFAULT
12690,255473,256003,254970,209124,213392,205180,11300,12177,7200,8000,7700,8003,42,Male,Graduate School,Single,NO
12691,252,6514,-31,-31,-31,-31,6546,0,0,0,0,0,28,Male,Graduate School,Single,NO
12692,574,396,395,846,1027,381,396,395,848,1027,381,5819,35,Male,Graduate School,Married,NO
12693,60109,44206,38083,36728,36952,35475,2415,1816,1381,1264,1228,1217,27,Male,Graduate School,Single,NO
12694,1580,1526,806,2792,3010,-200,1526,806,2792,3010,200,0,42,Female,Graduate School,Married,NO
12695,194281,188638,190824,133233,115882,117534,7332,5818,4451,4472,3850,3602,38,Male,Graduate School,Married,NO
12696,12193,11242,8015,3668,3508,5278,5015,0,0,3508,5278,780,38,Female,High School,Single,NO
12697,271452,256269,200761,125646,111185,45816,11295,8300,5000,4600,10000,280000,42,Female,Graduate School,Married,NO
12698,25366,27626,22034,16312,14614,0,5000,1000,326,292,0,0,25,Female,High School,Single,NO
12699,7026,10080,3254,1443,7105,2929,10080,0,1443,7105,0,5253,25,Female,Graduate School,Single,NO
12700,5518,2532,5504,-4,-4,881,2548,5536,0,0,885,1595,48,Male,Graduate School,Married,NO
12701,248034,241535,174423,46654,202945,180891,11381,7256,2312,200128,7175,5612,33,Female,Graduate School,Single,NO
12702,190123,194059,194464,76223,77822,80598,8487,5105,3000,2828,4073,1794,25,Female,Graduate School,Single,NO
12703,30049,30147,28703,28918,29126,28643,1800,1500,1142,1200,1200,1200,39,Female,University,Married,NO
12704,50953,49363,49243,46382,47261,48219,8,3011,1264,2000,1159,1244,22,Female,University,Single,Yes
12705,9711,9363,13951,8938,15280,18002,9391,13999,8964,15325,18028,211,33,Male,Graduate School,Single,NO
12706,7582,8502,9479,9669,9978,9928,1200,1136,326,444,199,0,22,Female,University,Single,Yes
12707,9610,6090,18119,15220,7658,7547,6090,18119,304,416,7547,897,38,Male,Graduate School,Married,NO
12708,50376,20717,10133,28858,8693,9194,20717,10173,28858,8693,9194,17436,50,Female,Graduate School,Married,NO
12709,63200,6470,630,20682,20902,16754,4150,630,20902,5000,2000,3000,40,Male,Graduate School,Married,NO
12710,306623,296304,295855,201842,201309,200695,12000,11504,8500,8000,8000,11000,33,Male,University,Single,NO
12711,42856,29248,17775,17833,18246,18642,1300,1600,650,700,700,700,38,Male,University,Single,NO
12712,88132,81826,71488,69145,68680,70047,3500,3070,2372,2413,2428,2507,35,Female,Graduate School,Married,NO
12713,5971,5732,6465,9465,9290,4209,0,1000,3000,0,5000,3780,33,Male,Graduate School,Single,NO
12714,0,0,0,0,0,1031,0,0,0,0,1031,0,42,Female,Graduate School,Married,NO
12715,78354,69250,69790,71535,73131,72502,2507,3001,3001,3013,3133,3000,41,Male,Others,Married,NO
12716,196192,191745,205681,200988,217830,223254,0,17000,0,20000,9078,8500,35,Female,University,Married,NO
12717,41151,21132,482,482,462,446,1650,482,482,462,466,0,29,Male,High School,Single,NO
12718,451,268,604,664,734,1076,268,604,664,734,1076,1220,46,Female,Graduate School,Married,Yes
12719,135450,137647,141046,143490,146060,149861,4771,4952,4019,4132,5037,3500,52,Female,Graduate School,Single,Yes
12720,39601,21357,30689,2514,4215,827,21357,10689,2514,4215,827,10827,36,Female,Graduate School,Single,NO
12721,14662,10305,11127,12928,13721,14492,1500,1300,2000,1000,1000,1000,32,Male,University,Married,NO
12722,43519,44677,45868,47535,40920,38622,1861,2052,2719,0,1600,890,25,Female,High School,Single,NO
12723,73494,82253,179964,-36,5654,804,10000,100000,0,5690,0,4421,34,Male,High School,Married,NO
12724,61401,62712,63586,64440,65761,67128,2900,2500,2500,2500,2600,1000,27,Female,Graduate School,Single,NO
12725,5885,7001,8632,10316,316,2523,2000,2000,2000,316,2523,316,49,Male,University,Married,NO
12726,73462,82677,76248,79684,58231,7100,65361,30646,70204,10000,7100,8318,43,Male,Graduate School,Single,NO
12727,339,5322,7756,4792,3107,17423,5322,7756,0,38700,16724,6393,28,Female,Graduate School,Single,NO
12728,125120,102046,91426,93262,96104,98374,4000,2969,3000,4000,3500,3450,29,Female,Graduate School,Single,NO
12729,0,0,0,0,0,0,0,0,0,0,0,0,32,Female,Graduate School,Married,NO
12730,16343,1462,4326,6380,48866,23797,1462,4326,6398,48866,3500,2000,24,Male,University,Single,Yes
12731,31218,32319,32687,32972,33559,34604,2000,1600,1200,1500,2000,1500,36,Male,High School,Married,NO
12732,65767,74474,78652,76790,78400,79996,9813,6000,0,3001,3058,2866,36,Female,Graduate School,Married,Yes
12733,16354,17295,16720,18438,18004,19546,1500,0,2000,0,2000,0,34,Female,High School,Others,NO
12734,35926,32813,22638,18805,6058,0,5041,4238,5051,3118,0,0,24,Male,University,Single,NO
12735,0,0,0,0,0,0,0,0,0,0,0,0,38,Male,Graduate School,Married,Yes
12736,920,1592,0,0,0,0,1592,0,0,0,0,0,33,Female,Graduate School,Single,NO
12737,15019,4162,2107,0,1630,0,4472,2107,0,1630,0,0,37,Male,Graduate School,Married,NO
12738,58716,50943,46942,47935,49083,49603,2500,2100,2000,2000,2500,2000,26,Female,Graduate School,Single,NO
12739,30985,44300,0,0,0,0,14300,0,0,0,0,0,24,Female,Graduate School,Single,NO
12740,28674,15491,16299,16428,0,0,1392,1200,329,0,0,8644,30,Male,University,Single,NO
12741,972,-1,-1,299,299,293,0,0,300,300,294,0,28,Male,Graduate School,Single,NO
12742,234825,242378,235716,171573,95455,91687,15000,12000,10000,10000,0,10000,62,Male,High School,Married,NO
12743,10072,2417,199,1628,0,4968,2417,199,1628,0,4968,0,50,Female,University,Single,NO
12744,28412,72222,248807,179086,160121,52190,72234,248902,3582,3202,52190,53710,46,Female,Graduate School,Married,NO
12745,16090,50912,34027,9568,9913,10132,36027,1807,1000,500,400,500,24,Female,University,Single,NO
12746,37530,38630,41774,40806,41357,41380,2000,4086,0,1500,1000,1800,52,Male,High School,Married,NO
12747,46802,33357,32883,29425,30117,30492,1903,1397,5000,1300,1400,1300,26,Female,High School,Married,NO
12748,50758,49517,49528,44768,40295,33088,2501,2005,1312,1614,1706,0,31,Male,Graduate School,Single,NO
12749,28420,27929,28920,27997,28378,29321,1482,1703,1001,1500,1845,1001,23,Female,University,Single,Yes
12750,5413,13938,8448,8620,8000,0,9200,1000,172,160,0,0,41,Male,University,Married,NO
12751,14034,13524,14983,16197,18932,18271,0,2000,1780,3000,0,0,23,Male,High School,Single,Yes
12752,499452,455071,359940,345238,274743,250930,30483,15773,10393,10580,120081,10996,29,Male,Graduate School,Single,NO
12753,552,552,552,552,552,0,552,552,552,552,0,33290,42,Female,High School,Married,NO
12754,0,342,1342,1372,2037,1068,342,1000,30,2037,1218,462,23,Female,Graduate School,Single,NO
12755,76495,71616,60177,54440,45788,41874,3243,2390,1840,1690,1954,1497,50,Male,High School,Single,NO
12756,3454,0,0,0,0,0,0,0,0,0,0,0,35,Male,Graduate School,Married,Yes
12757,209802,208421,190737,142271,137171,130687,8800,8023,4809,5001,5000,5000,35,Female,University,Single,NO
12758,17728,18835,38099,18471,16408,17135,1700,1262,1244,595,1000,1000,23,Male,University,Single,NO
12759,9015,14700,438,2575,0,4532,14700,438,2575,0,4532,3566,48,Female,University,Married,NO
12760,1825,2017,2476,5797,1542,1256,2017,2476,5797,0,1256,23265,29,Female,University,Married,NO
12761,44572,48361,47192,50588,40009,43685,4500,0,4000,0,5000,0,30,Male,Graduate School,Single,NO
12762,50000,37891,8434,8604,8865,9058,1150,1200,310,400,340,301,35,Male,University,Single,Yes
12763,11430,29015,25364,19550,21096,23491,29205,25428,9575,11116,15063,217,61,Male,Graduate School,Married,NO
12764,250637,254499,254762,253583,232878,236555,11032,10000,10000,9012,10000,10000,30,Male,Graduate School,Single,NO
12765,109636,96380,56414,56677,109583,107981,0,3000,2000,53700,0,3000,29,Female,High School,Married,NO
12766,6449,3885,3113,1347,2179,5575,1108,1024,1353,2188,5602,776,27,Female,University,Married,Yes
12767,43024,9821,600,53900,55000,65000,5098,600,53900,1100,10000,0,42,Female,University,Married,NO
12768,153198,151128,152785,168657,165872,173667,1813,5667,18483,0,11000,1842,27,Female,Graduate School,Single,Yes
12769,581,5394,1485,4778,23350,583,5396,1485,4778,23350,583,5883,27,Female,Graduate School,Single,NO
12770,9232,68209,66087,50716,48862,49850,68209,2081,2000,2000,1828,1518,22,Female,University,Single,NO
12771,105930,59125,54636,51407,12016,60890,3029,2000,2059,1019,55317,2015,26,Male,University,Single,NO
12772,24400,27791,6097,2272,4336,2581,27800,6097,2272,4336,2581,1865,30,Female,Graduate School,Single,NO
12773,1156,2254,2044,4152,3023,4014,2044,0,4000,0,2000,0,36,Female,University,Single,Yes
12774,271928,274915,279570,241030,228125,215438,10230,9483,8172,8081,7707,7981,34,Male,Graduate School,Single,Yes
12775,18495,20194,18880,22215,20638,19342,3000,0,4613,0,0,0,23,Female,University,Single,Yes
12776,415,415,415,415,1215,1390,415,415,415,1215,1390,1215,42,Female,University,Married,NO
12777,146390,148737,151000,152538,154291,155955,5111,5100,4300,4500,4500,4500,44,Female,Graduate School,Married,NO
12778,83939,86583,87014,46293,47576,46663,4000,2500,2000,2000,2000,2000,50,Female,High School,Single,NO
12779,0,418,0,0,0,0,418,0,0,0,0,0,27,Female,University,Single,Yes
12780,0,0,0,0,0,0,0,0,0,0,0,0,46,Female,Graduate School,Single,Yes
12781,49808,48736,49525,57564,56517,81397,0,1900,8900,0,26000,2100,38,Male,Graduate School,Married,Yes
12782,3035,5764,46884,80514,391,1487,5790,46915,80871,391,1497,10194,46,Male,Graduate School,Married,NO
12783,132214,132361,128904,101785,101849,99296,5500,5904,4785,3849,4296,3139,29,Female,University,Married,NO
12784,11988,-890,-890,-890,-890,-890,0,0,0,0,0,0,35,Female,Graduate School,Single,NO
12785,8400,2000,0,2000,0,0,1000,0,2000,0,0,0,37,Female,Graduate School,Single,Yes
12786,4480,1725,10062,8662,4566,3915,1735,10096,8675,4566,3927,2529,40,Female,University,Married,NO
12787,15065,41951,86114,82049,57667,80767,41951,50000,30000,5000,80767,10000,38,Female,Graduate School,Married,NO
12788,136518,146249,147624,138636,146609,149438,13571,7500,10600,11200,5400,0,42,Male,Graduate School,Married,NO
12789,142826,61650,0,0,0,0,3000,0,0,0,0,0,46,Male,Graduate School,Married,NO
12790,48729,47798,57390,36766,38586,84950,7500,18340,1000,3000,57543,64629,26,Female,Graduate School,Single,NO
12791,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,44,Male,University,Married,NO
12792,44320,45884,47104,48205,17555,7809,2280,2500,1401,0,3000,2110,22,Female,University,Single,NO
12793,46731,47439,41493,19129,20561,20083,1810,1614,700,1745,0,1000,55,Female,High School,Married,NO
12794,8480,21524,12247,651,12105,7661,21631,12308,654,12164,7699,13379,37,Male,Graduate School,Married,NO
12795,-579,0,400,579,579,-421,579,400,579,0,421,0,31,Male,Graduate School,Single,Yes
12796,4824,1001,13413,8577,8596,24297,1001,13413,8577,8596,24297,26134,43,Female,Graduate School,Married,NO
12797,5653,5419,6365,6608,7001,7233,0,1200,350,500,500,300,28,Male,High School,Single,Yes
12798,51686,54224,49606,43803,62914,81529,10068,10075,10000,20000,20000,5200,29,Male,University,Single,NO
12799,105033,102513,100693,71253,70206,71060,0,3509,3047,3500,3000,2500,30,Female,Graduate School,Single,NO
12800,68194,24956,22145,33675,3047,77511,2000,3000,18000,3047,77511,4000,26,Male,University,Single,NO
12801,6470,7404,8415,9075,8785,8959,1200,1440,800,0,320,900,36,Male,High School,Single,Yes
12802,5099,5835,6763,7283,7370,7371,1200,1257,1000,420,502,500,22,Female,University,Single,NO
12803,118107,121763,133107,133107,148107,148107,3656,15000,0,15000,0,15000,53,Female,University,Married,Yes
12804,88812,90649,92499,94364,97589,99921,2564,2616,2647,4000,3158,2215,52,Male,High School,Married,Yes
12805,19656,65732,14611,23169,6738,0,65732,14643,23169,6738,2159,0,34,Female,Graduate School,Single,NO
12806,734,9455,1277,2170,16070,1760,9483,1338,2176,16070,1760,927,46,Female,Graduate School,Married,NO
12807,93174,95274,97291,98768,101016,103176,4500,4500,4000,4000,4000,4000,32,Male,University,Married,NO
12808,131694,122349,112715,102542,92335,81667,4269,3891,3488,3250,2755,2530,36,Female,University,Single,NO
12809,75758,73989,75760,76899,78761,80883,0,3600,3000,3100,3600,3500,45,Female,Graduate School,Married,NO
12810,8366,16912,9199,4745,0,0,16912,9211,4758,0,0,2771,28,Female,Graduate School,Single,Yes
12811,27796,27069,27324,29561,28952,31307,0,1000,3000,0,3000,0,25,Female,Graduate School,Single,Yes
12812,46041,59526,72823,71105,69424,68006,15000,15000,0,0,0,2700,54,Male,High School,Married,NO
12813,129094,125616,126531,127571,121365,125368,0,4500,4500,900,7200,4980,29,Female,University,Single,Yes
12814,396,396,396,396,396,396,396,396,396,396,396,396,58,Male,University,Married,NO
12815,289995,269901,267494,265058,263658,256621,10015,10019,10025,10052,10011,9014,37,Female,High School,Single,NO
12816,19844,19929,18775,13854,10718,0,1369,1162,524,606,0,0,22,Male,University,Single,NO
12817,28893,26807,27942,27179,27385,28943,2000,2000,940,1000,2000,2000,34,Male,University,Married,Yes
12818,4602,18382,15450,1867,-1,-1,5000,16000,0,1,0,0,44,Male,University,Married,NO
12819,70488,51152,35122,28633,28039,28621,2000,4500,1200,0,1200,1185,25,Female,University,Single,NO
12820,37277,38383,38954,39618,38852,39553,2000,1500,1600,0,1500,3000,47,Female,University,Others,NO
12821,792,0,192,396,0,396,0,192,996,0,396,396,60,Male,Graduate School,Married,NO
12822,886,21803,90182,79310,68380,58772,21831,90182,2500,2380,2772,3000,46,Female,University,Married,NO
12823,136183,139121,140047,141215,142019,137251,6901,4800,5006,5507,5,5308,50,Female,University,Married,NO
12824,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,31,Female,University,Single,NO
12825,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,36,Male,University,Married,Yes
12826,380,64,948,632,316,316,0,1200,0,0,316,316,58,Male,Graduate School,Married,NO
12827,44977,43981,44996,45736,46748,47816,0,2045,1785,1900,2000,2210,59,Female,High School,Married,NO
12828,12939,14128,15354,5023,5275,54,1405,1631,300,375,54,1000,49,Male,University,Others,NO
12829,100000,0,0,0,0,-150953,0,0,0,0,0,150400,25,Female,Graduate School,Single,NO
12830,327058,335584,330510,272220,269629,266723,16004,312723,9748,9800,9569,12500,44,Male,University,Single,Yes
12831,7633,7600,21405,6390,6076,9610,7638,21511,6421,6106,9657,5731,38,Female,University,Married,NO
12832,4127,5557,7458,7192,7923,7647,1500,2000,0,1000,0,1000,24,Male,University,Single,Yes
12833,110925,110909,111851,153551,75749,77217,5607,4400,2683,5466,5000,2000,26,Male,Graduate School,Single,NO
12834,264929,261675,263204,263612,259786,208000,12324,10508,8530,8777,7421,8002,29,Female,University,Single,NO
12835,11318,10845,12655,12156,20897,20411,0,2000,0,9000,0,1850,26,Male,University,Single,Yes
12836,114647,114645,72188,42840,19860,390,5000,10000,4000,5000,390,780,39,Male,Others,Married,Yes
12837,5928,9770,8032,30,240,540,9770,8034,0,600,690,742,55,Male,Graduate School,Married,NO
12838,115206,111447,103317,96140,87455,87601,6000,3306,3412,3500,3500,3300,23,Female,University,Single,NO
12839,6349,668,9737,367,-23,-413,668,9800,0,0,0,0,42,Female,Graduate School,Single,NO
12840,53286,16920,12869,14497,12262,8331,8000,1500,5000,1000,3000,2666,32,Female,University,Married,NO
12841,60099,60983,55595,54940,47959,29763,2500,2006,5000,2000,2000,0,33,Female,University,Married,Yes
12842,51620,9070,117140,89524,36772,16157,9070,117146,1793,959,343,28763,29,Male,University,Single,NO
12843,194843,197581,202150,0,0,48855,5501,6150,0,0,48855,1832,47,Female,High School,Single,NO
12844,5617,267,509,15695,515,515,267,509,15695,515,515,515,43,Female,University,Married,NO
12845,182338,123079,124075,99440,104685,54038,4653,5000,5000,6000,5000,10000,30,Male,Graduate School,Married,NO
12846,95773,95489,94681,93965,90545,90529,4000,3500,3500,0,3500,4200,42,Male,University,Married,NO
12847,0,0,0,0,0,0,0,0,0,0,0,0,38,Male,University,Married,NO
12848,4482,4985,4322,4992,4295,5952,4998,4333,5005,4305,5963,6015,38,Female,University,Married,NO
12849,17454,18964,20442,21592,23079,24529,1800,1800,1801,2001,2000,2001,51,Female,High School,Married,NO
12850,15045,15899,16700,17500,0,0,1400,1200,1000,0,0,0,23,Male,High School,Single,NO
12851,4449,5316,5711,6003,3527,127,1283,3008,6023,71,0,0,24,Male,University,Single,NO
12852,16816,17852,18562,18965,24424,23883,1610,1310,713,5800,0,3000,40,Male,University,Single,NO
12853,223445,122096,125969,127044,127027,129945,5005,6000,3614,4000,4000,4000,33,Male,Graduate School,Single,NO
12854,7233,2321,18261,16456,11225,36770,0,18261,0,0,40270,0,47,Male,Graduate School,Married,NO
12855,67763,47746,28148,24377,15421,11239,2244,4625,24448,2028,2009,1710,28,Female,University,Married,NO
12856,7623,9483,18511,80877,45369,56789,9495,18513,80877,45369,56789,17540,54,Female,Graduate School,Married,NO
12857,6553,2752,10834,2016,3589,1569,0,10834,280,3589,1569,2527,27,Female,Graduate School,Single,NO
12858,990,990,990,990,1130,990,990,990,990,1130,1000,9880,45,Female,University,Married,NO
12859,7268,12946,8811,9638,11740,11047,11500,6074,9000,5000,6047,1000,22,Male,Graduate School,Single,NO
12860,149941,68912,72741,76149,84474,92400,3200,6000,5000,10000,10000,780,41,Male,Graduate School,Married,NO
12861,48305,49726,50389,30410,30364,30063,2500,2109,1100,1100,1100,1100,29,Female,Graduate School,Married,NO
12862,3580,4597,5757,5869,5838,5971,1084,1244,356,212,230,205,36,Male,University,Married,Yes
12863,17113,17751,18332,18301,18639,18516,1303,1274,633,1000,724,1000,43,Male,High School,Married,NO
12864,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,36,Female,Graduate School,Single,NO
12865,30845,20395,17902,18258,18640,18956,1275,1279,635,657,669,668,38,Female,High School,Single,NO
12866,428841,432871,436858,432945,338417,318436,15703,12000,15236,98363,11000,9000,54,Female,Graduate School,Married,NO
12867,20195,19638,17198,14253,18475,13878,1376,1121,460,6000,624,2000,25,Female,University,Single,NO
12868,5945,8184,7839,7999,0,0,2345,0,160,0,0,0,40,Male,High School,Single,Yes
12869,45113,26796,19100,14600,9000,2000,1456,1200,0,0,2000,5500,25,Male,University,Single,NO
12870,2295,1384,1384,1384,5590,4542,1384,1384,1384,5590,4542,1000,35,Male,University,Married,NO
12871,165,0,0,0,0,0,0,0,0,0,0,0,27,Male,Graduate School,Single,Yes
12872,7934,16140,9043,-1136,-1136,-1136,16140,1000,0,0,0,0,27,Male,University,Single,NO
12873,42980,44015,45284,46186,47440,48453,1731,2000,1655,2000,1800,2000,34,Female,Graduate School,Married,NO
12874,19791,19591,15788,14911,11699,12224,1917,1000,1000,1000,1068,0,25,Male,University,Single,Yes
12875,146518,142954,134372,84558,86538,88299,7031,6026,3200,3500,3200,4000,38,Female,University,Married,NO
12876,780,390,390,780,0,0,0,390,780,0,0,0,23,Male,Graduate School,Single,Yes
12877,19109,23788,23154,22520,21596,20962,5000,0,0,0,0,0,28,Female,High School,Single,Yes
12878,2501,6845,4592,8617,2190,1369,4400,0,4025,407,0,1845,29,Female,University,Single,NO
12879,447057,450070,451090,442237,450924,428239,17600,17400,15360,31000,0,28900,47,Female,Graduate School,Married,NO
12880,36154,23885,24718,25213,68126,9636,9216,7013,15000,10000,10000,10000,32,Female,Graduate School,Married,NO
